station,evid,pickTime
ENGV,125212,2021-05-17 15:28:51.732
ENGV,125477,2021-09-29 14:19:04.096
ENGV,125497,2021-10-06 03:18:49.208
ENGV,125500,2021-10-06 21:23:23.320
ENGV,125705,2021-12-18 02:47:31.153
ENGV,125729,2021-12-29 03:13:31.955
ENGV,125804,2022-01-22 21:37:01.729
ENGV,125808,2022-01-22 22:10:04.968
ENGV,125814,2022-01-22 23:13:53.196
ENGV,125818,2022-01-23 02:07:35.437
ENGV,125821,2022-01-23 10:28:13.743
ENGV,125823,2022-01-23 11:10:20.851
GEM,121894,2018-01-07 06:58:57.840
GEM,121907,2018-01-15 09:17:26.262
GEM,121909,2018-01-16 16:57:26.109
GEM,121922,2018-01-25 08:28:48.674
GEM,121928,2018-01-27 15:45:06.853
GEM,121937,2018-02-02 23:04:10.106
GEM,121984,2018-02-26 15:04:44.195
GEM,121989,2018-03-01 09:44:27.381
GEM,122015,2018-03-20 07:14:06.333
GEM,122049,2018-04-05 17:44:04.765
GEM,122068,2018-04-18 09:41:55.123
GEM,122089,2018-04-30 18:11:14.058
GEM,122090,2018-05-02 04:11:21.683
GEM,122102,2018-05-05 05:07:13.244
GEM,122103,2018-05-05 05:08:12.220
GEM,122136,2018-05-15 23:16:20.220
GEM,122138,2018-05-16 08:10:14.893
GEM,122144,2018-05-18 15:44:27.561
GEM,122147,2018-05-19 14:06:53.582
GEM,122178,2018-06-01 20:46:01.121
GEM,122180,2018-06-02 08:30:29.465
GEM,122211,2018-06-14 06:46:06.788
GEM,122217,2018-06-15 16:58:49.838
GEM,122223,2018-06-18 21:43:36.333
GEM,122228,2018-06-21 14:47:49.051
GEM,122601,2018-07-09 19:52:23.748
GEM,122776,2018-07-22 00:37:05.815
GEM,122795,2018-07-25 04:56:10.952
GEM,122876,2018-07-30 20:52:52.864
GEM,122906,2018-08-02 07:37:28.517
GEM,122960,2018-08-10 01:41:47.212
GEM,123010,2018-08-23 03:07:40.245
GEM,123031,2018-08-29 01:20:53.490
GEM,123058,2018-09-06 03:46:38.616
GEM,123063,2018-09-10 21:45:50.125
GEM,123067,2018-09-13 01:45:17.590
GEM,123097,2018-09-24 06:04:41.295
GEM,123098,2018-09-24 06:58:04.628
GEM,123105,2018-09-25 17:06:21.296
GEM,123112,2018-09-27 21:46:26.054
GEM,123119,2018-09-29 18:12:06.349
GEM,123120,2018-09-29 19:28:24.767
GEM,123127,2018-10-02 01:52:27.592
GEM,123132,2018-10-03 16:35:31.586
GEM,123166,2018-10-11 15:49:57.434
GEM,123176,2018-10-14 00:19:39.681
GEM,123182,2018-10-16 22:28:04.922
GEM,123185,2018-10-18 00:02:30.230
GEM,123203,2018-10-27 05:40:40.301
GEM,123209,2018-10-29 11:37:01.076
GEM,123235,2018-11-06 22:33:40.137
GEM,123250,2018-11-11 04:41:57.808
GEM,123261,2018-11-14 22:41:19.372
GEM,123274,2018-11-22 14:14:03.107
GEM,123282,2018-11-23 19:06:18.170
GEM,123294,2018-11-28 23:12:19.948
GEM,123304,2018-12-08 18:57:11.623
GEM,123344,2019-01-03 13:06:42.640
GEM,123393,2019-02-05 18:55:39.301
GEM,123399,2019-02-08 02:36:24.190
GEM,123442,2019-03-15 23:21:17.043
GEM,123468,2019-04-01 03:16:59.509
GEM,123484,2019-04-17 00:26:15.674
GEM,123571,2019-05-28 10:04:59.872
GEM,123593,2019-06-09 03:40:46.521
GEM,123722,2019-08-07 01:13:27.270
GEM,123724,2019-08-09 02:24:38.135
GEM,123725,2019-08-09 02:38:58.716
GEM,123730,2019-08-12 21:29:58.791
GEM,123731,2019-08-12 21:36:44.111
GEM,123732,2019-08-13 00:10:26.415
GEM,123755,2019-09-03 01:35:01.031
GEM,123759,2019-09-06 17:57:19.560
GEM,123762,2019-09-10 20:00:48.613
GEM,123763,2019-09-10 20:06:34.573
GEM,123764,2019-09-12 03:55:38.286
GEM,123768,2019-09-14 16:27:08.132
GEM,123782,2019-09-23 01:41:19.066
GEM,123787,2019-09-25 01:03:59.164
GEM,123804,2019-10-05 14:10:33.344
GEM,123806,2019-10-06 05:15:08.131
GEM,123812,2019-10-08 18:16:15.041
GEM,123832,2019-10-15 19:16:08.222
GEM,123837,2019-10-18 14:12:32.209
GEM,123838,2019-10-18 18:31:50.600
GEM,123850,2019-10-27 08:33:40.362
GEM,123851,2019-10-28 00:46:50.697
GEM,123853,2019-10-29 00:01:01.106
GEM,123859,2019-10-31 11:35:02.548
GEM,123904,2019-11-14 23:11:39.570
GEM,123913,2019-11-17 21:26:35.542
GEM,123915,2019-11-18 12:39:50.028
GEM,123967,2019-12-05 15:47:52.891
GEM,123972,2019-12-06 09:39:49.950
GEM,123975,2019-12-07 03:02:12.341
GEM,124016,2019-12-28 22:04:49.455
GEM,124032,2020-01-12 19:45:51.284
GEM,124041,2020-01-16 08:52:40.222
GEM,124045,2020-01-18 13:06:34.396
GEM,124063,2020-01-27 02:27:22.169
GEM,124076,2020-02-03 10:26:41.927
GEM,124096,2020-02-06 20:53:29.746
GEM,124100,2020-02-08 21:41:37.500
GEM,124126,2020-02-26 18:10:27.824
GEM,124131,2020-02-28 04:19:31.222
GEM,124156,2020-03-13 03:59:59.899
GEM,124239,2020-04-04 05:56:33.963
GEM,124632,2020-10-02 07:45:35.729
GEM,124636,2020-10-04 19:22:32.366
GEM,124694,2020-10-30 09:37:10.856
GEM,124725,2020-11-08 23:35:56.561
GEM,124727,2020-11-09 08:02:26.010
GEM,124741,2020-11-11 00:31:14.308
GEM,124788,2020-12-04 02:06:23.522
GEM,124800,2020-12-07 00:02:25.264
GEM,124825,2020-12-14 07:58:17.746
GEM,124856,2020-12-25 23:08:02.678
GEM,124871,2020-12-30 22:10:29.093
GEM,124896,2021-01-07 17:22:56.469
GEM,124904,2021-01-10 15:11:01.870
GEM,124908,2021-01-13 22:51:19.163
GEM,124941,2021-01-25 10:43:55.449
GEM,125003,2021-02-21 14:54:42.409
GEM,125004,2021-02-21 15:54:19.729
GEM,125031,2021-03-02 06:21:18.207
GEM,125046,2021-03-05 23:54:50.535
GEM,125096,2021-03-26 10:18:57.985
GEM,125125,2021-04-07 22:03:18.181
GEM,125148,2021-04-17 09:56:42.439
GEM,125149,2021-04-17 09:57:55.765
GEM,125156,2021-04-19 23:11:41.360
GEM,125160,2021-04-22 19:05:15.945
GEM,125176,2021-05-01 04:25:57.848
GEM,125195,2021-05-10 03:30:38.430
GEM,125205,2021-05-12 05:33:51.563
GEM,125208,2021-05-14 07:57:37.528
GEM,125231,2021-05-27 17:40:32.939
GEM,125236,2021-05-30 20:34:02.170
GEM,125237,2021-05-30 23:44:30.167
GEM,125272,2021-06-11 19:22:15.837
GEM,125277,2021-06-12 19:52:25.962
GEM,125283,2021-06-17 00:15:30.529
GEM,125294,2021-06-19 16:38:16.907
GEM,125322,2021-07-04 22:49:01.327
GEM,125323,2021-07-05 03:15:01.064
GEM,125424,2021-09-08 21:30:59.233
GEM,125476,2021-09-28 20:22:46.472
GEM,125478,2021-09-30 09:00:58.280
GEM,125508,2021-10-10 14:05:21.888
GEM,125519,2021-10-13 18:59:01.379
GEM,125520,2021-10-14 04:26:40.626
GEM,125530,2021-10-17 13:08:41.967
GEM,125571,2021-10-27 14:35:11.152
GEM,125585,2021-10-31 07:10:44.123
GEM,125596,2021-11-04 12:28:13.288
GEM,125612,2021-11-11 03:28:10.213
GEM,125638,2021-11-16 21:50:01.063
GEM,125640,2021-11-18 16:10:17.286
GEM,125642,2021-11-18 23:32:23.950
GEM,125696,2021-12-16 02:50:59.273
GEM,125762,2022-01-08 02:56:30.056
GEM,125788,2022-01-17 08:34:06.990
GEM,125793,2022-01-20 18:31:23.826
GLHS,122186,2018-06-07 14:08:14.326
GLHS,122188,2018-06-07 23:47:25.391
GLHS,122195,2018-06-09 02:29:21.811
GLHS,122196,2018-06-09 03:28:22.170
GLHS,122214,2018-06-15 11:19:23.139
GLHS,122216,2018-06-15 15:58:40.297
GLHS,122239,2018-06-27 20:51:52.098
GLHS,122246,2018-07-02 05:59:42.539
GLHS,122249,2018-07-04 01:50:14.969
GLHS,122250,2018-07-04 01:54:33.917
GLHS,122254,2018-07-04 03:39:35.233
GLHS,122255,2018-07-04 03:41:29.117
GLHS,122257,2018-07-04 03:57:47.563
GLHS,122258,2018-07-04 04:08:37.279
GLHS,122259,2018-07-04 04:13:53.686
GLHS,122261,2018-07-04 04:23:45.281
GLHS,122266,2018-07-04 05:05:29.649
GLHS,122267,2018-07-04 05:12:16.078
GLHS,122269,2018-07-04 05:31:36.542
GLHS,122271,2018-07-04 06:06:07.471
GLHS,122272,2018-07-04 06:07:40.940
GLHS,122274,2018-07-04 06:16:57.169
GLHS,122276,2018-07-04 07:07:40.378
GLHS,122277,2018-07-04 07:30:47.635
GLHS,122279,2018-07-04 08:59:03.421
GLHS,122280,2018-07-04 09:04:23.502
GLHS,122281,2018-07-04 10:52:03.083
GLHS,122282,2018-07-04 11:16:38.986
GLHS,122283,2018-07-04 11:59:08.620
GLHS,122290,2018-07-04 18:14:00.832
GLHS,122293,2018-07-04 18:37:10.020
GLHS,122295,2018-07-04 19:33:34.355
GLHS,122300,2018-07-04 20:05:02.752
GLHS,122304,2018-07-04 20:33:13.265
GLHS,122305,2018-07-04 20:33:37.277
GLHS,122306,2018-07-04 20:42:21.147
GLHS,122311,2018-07-04 21:03:01.494
GLHS,122315,2018-07-04 21:17:05.381
GLHS,122319,2018-07-04 21:38:26.848
GLHS,122320,2018-07-04 21:49:34.609
GLHS,122321,2018-07-04 21:52:33.534
GLHS,122327,2018-07-04 22:30:13.358
GLHS,122339,2018-07-05 00:12:20.510
GLHS,122347,2018-07-05 00:54:36.496
GLHS,122348,2018-07-05 00:55:13.213
GLHS,122358,2018-07-05 02:13:02.259
GLHS,122371,2018-07-05 05:04:53.374
GLHS,122377,2018-07-05 07:42:32.230
GLHS,122378,2018-07-05 08:30:01.710
GLHS,122382,2018-07-05 09:03:02.776
GLHS,122383,2018-07-05 09:14:14.390
GLHS,122385,2018-07-05 09:41:06.903
GLHS,122387,2018-07-05 10:04:37.704
GLHS,122391,2018-07-05 10:43:49.197
GLHS,122392,2018-07-05 10:45:45.876
GLHS,122404,2018-07-05 18:36:48.903
GLHS,122410,2018-07-05 20:46:13.341
GLHS,122414,2018-07-05 22:43:12.014
GLHS,122418,2018-07-05 23:50:09.234
GLHS,122430,2018-07-06 01:38:56.996
GLHS,122434,2018-07-06 02:29:06.305
GLHS,122436,2018-07-06 03:04:53.901
GLHS,122447,2018-07-06 08:34:26.308
GLHS,122449,2018-07-06 09:19:57.549
GLHS,122454,2018-07-06 12:08:02.543
GLHS,122463,2018-07-06 14:56:55.941
GLHS,122479,2018-07-06 18:35:46.436
GLHS,122482,2018-07-06 19:36:40.995
GLHS,122491,2018-07-06 21:22:14.031
GLHS,122497,2018-07-06 22:46:23.559
GLHS,122500,2018-07-06 23:09:48.673
GLHS,122504,2018-07-07 01:38:18.883
GLHS,122505,2018-07-07 02:07:52.325
GLHS,122506,2018-07-07 02:23:05.524
GLHS,122507,2018-07-07 02:50:33.058
GLHS,122508,2018-07-07 03:00:02.603
GLHS,122509,2018-07-07 03:44:51.201
GLHS,122514,2018-07-07 06:37:12.706
GLHS,122515,2018-07-07 07:03:01.388
GLHS,122517,2018-07-07 08:20:06.074
GLHS,122519,2018-07-07 09:04:42.036
GLHS,122520,2018-07-07 10:01:37.730
GLHS,122521,2018-07-07 10:40:35.145
GLHS,122522,2018-07-07 11:23:39.524
GLHS,122523,2018-07-07 11:46:39.851
GLHS,122525,2018-07-07 13:19:17.554
GLHS,122528,2018-07-07 17:22:38.028
GLHS,122529,2018-07-07 17:23:14.083
GLHS,122530,2018-07-07 17:33:34.452
GLHS,122531,2018-07-07 17:41:06.389
GLHS,122532,2018-07-07 17:50:37.000
GLHS,122539,2018-07-07 20:19:29.071
GLHS,122545,2018-07-07 23:32:37.074
GLHS,122547,2018-07-08 00:09:31.973
GLHS,122549,2018-07-08 01:07:14.956
GLHS,122550,2018-07-08 02:26:46.406
GLHS,122551,2018-07-08 02:44:39.348
GLHS,122557,2018-07-08 13:30:55.249
GLHS,122558,2018-07-08 13:54:02.437
GLHS,122559,2018-07-08 14:22:09.518
GLHS,122560,2018-07-08 14:50:19.575
GLHS,122561,2018-07-08 14:51:48.798
GLHS,122564,2018-07-08 19:00:55.705
GLHS,122566,2018-07-08 20:06:39.066
GLHS,122567,2018-07-08 20:28:41.334
GLHS,122570,2018-07-08 21:41:12.985
GLHS,122571,2018-07-08 21:42:53.281
GLHS,122573,2018-07-08 21:56:53.182
GLHS,122576,2018-07-09 02:45:31.232
GLHS,122580,2018-07-09 05:26:48.406
GLHS,122581,2018-07-09 05:45:31.716
GLHS,122582,2018-07-09 06:01:19.619
GLHS,122583,2018-07-09 06:03:26.576
GLHS,122584,2018-07-09 06:30:03.958
GLHS,122585,2018-07-09 06:30:35.193
GLHS,122587,2018-07-09 07:44:01.282
GLHS,122589,2018-07-09 08:17:54.263
GLHS,122590,2018-07-09 08:29:17.698
GLHS,122592,2018-07-09 12:24:56.881
GLHS,122600,2018-07-09 19:31:23.778
GLHS,122604,2018-07-09 20:44:24.833
GLHS,122605,2018-07-09 20:46:02.380
GLHS,122606,2018-07-09 20:47:03.829
GLHS,122609,2018-07-09 22:06:19.971
GLHS,122610,2018-07-09 22:11:15.084
GLHS,122612,2018-07-09 22:45:26.255
GLHS,122614,2018-07-09 22:59:18.355
GLHS,122615,2018-07-09 23:26:18.420
GLHS,122628,2018-07-10 15:47:13.818
GLHS,122631,2018-07-10 19:19:50.685
GLHS,122635,2018-07-10 20:16:02.069
GLHS,122640,2018-07-10 23:47:15.964
GLHS,122641,2018-07-10 23:51:54.339
GLHS,122642,2018-07-11 00:09:18.070
GLHS,122645,2018-07-11 00:21:15.755
GLHS,122658,2018-07-11 11:36:28.668
GLHS,122661,2018-07-11 17:06:53.550
GLHS,122667,2018-07-11 20:43:55.826
GLHS,122672,2018-07-12 00:43:05.595
GLHS,122678,2018-07-12 07:53:45.663
GLHS,122681,2018-07-12 11:43:14.037
GLHS,122688,2018-07-12 22:59:14.067
GLHS,122689,2018-07-12 23:00:34.445
GLHS,122691,2018-07-13 01:37:44.595
GLHS,122703,2018-07-14 01:40:31.786
GLHS,122715,2018-07-15 03:09:36.281
GLHS,122721,2018-07-15 14:16:37.153
GLHS,122722,2018-07-15 15:55:39.945
GLHS,122729,2018-07-16 02:41:34.699
GLHS,122735,2018-07-16 15:29:22.975
GLHS,122754,2018-07-19 01:28:07.755
GLHS,122762,2018-07-20 16:58:28.638
GLHS,122766,2018-07-21 00:57:52.775
GLHS,122767,2018-07-21 01:58:41.158
GLHS,122780,2018-07-22 07:21:14.459
GLHS,122781,2018-07-22 08:08:34.464
GLHS,122786,2018-07-23 03:18:16.759
GLHS,122791,2018-07-24 18:36:26.735
GLHS,122799,2018-07-25 10:52:13.550
GLHS,122803,2018-07-26 01:39:10.682
GLHS,122808,2018-07-26 17:17:16.670
GLHS,122815,2018-07-27 10:12:13.794
GLHS,122817,2018-07-27 11:56:45.871
GLHS,122823,2018-07-28 00:14:49.167
GLHS,122825,2018-07-28 03:24:09.300
GLHS,122842,2018-07-28 23:38:53.853
GLHS,122843,2018-07-28 23:49:46.511
GLHS,122844,2018-07-28 23:52:41.123
GLHS,122851,2018-07-29 09:07:06.251
GLHS,122854,2018-07-29 10:32:16.996
GLHS,122855,2018-07-29 11:16:39.749
GLHS,122863,2018-07-29 16:16:18.449
GLHS,122870,2018-07-30 08:03:44.827
GLHS,122871,2018-07-30 11:42:37.681
GLHS,122874,2018-07-30 18:54:49.033
GLHS,122881,2018-07-31 01:30:56.764
GLHS,122887,2018-07-31 16:45:45.845
GLHS,122903,2018-08-01 14:32:47.503
GLHS,122905,2018-08-02 01:49:10.704
GLHS,122910,2018-08-02 19:56:16.191
GLHS,122921,2018-08-04 03:07:18.345
GLHS,122924,2018-08-04 08:21:34.684
GLHS,122931,2018-08-05 00:49:19.321
GLHS,122933,2018-08-05 01:28:20.711
GLHS,122934,2018-08-05 01:33:08.975
GLHS,122941,2018-08-06 21:34:58.364
GLHS,122946,2018-08-07 14:58:55.858
GLHS,122952,2018-08-08 04:48:11.244
GLHS,122955,2018-08-08 22:10:35.518
GLHS,122956,2018-08-08 23:21:16.757
GLHS,122961,2018-08-10 12:40:20.320
GLHS,122962,2018-08-10 14:40:54.993
GLHS,122965,2018-08-10 22:35:16.917
GLHS,122966,2018-08-10 23:34:14.687
GLHS,122970,2018-08-11 23:04:01.288
GLHS,122978,2018-08-13 05:24:05.895
GLHS,122981,2018-08-13 17:50:29.511
GLHS,122986,2018-08-16 21:27:46.983
GLHS,122987,2018-08-17 02:41:02.714
GLHS,122995,2018-08-18 22:59:16.951
GLHS,122997,2018-08-19 20:44:20.129
GLHS,123007,2018-08-22 22:55:08.126
GLHS,123014,2018-08-23 20:54:39.499
GLHS,123022,2018-08-25 04:37:20.125
GLHS,123024,2018-08-25 18:12:49.417
GLHS,123036,2018-08-30 23:24:12.683
GLHS,123037,2018-08-30 23:44:12.962
GLHS,123043,2018-09-03 09:35:02.362
GLHS,123060,2018-09-08 01:57:57.918
GLHS,123080,2018-09-18 21:06:57.246
GLHS,123099,2018-09-24 08:00:07.254
GLHS,123118,2018-09-29 13:36:08.792
GLHS,123129,2018-10-02 04:48:00.290
GLHS,123136,2018-10-03 22:52:57.749
GLHS,123140,2018-10-04 20:38:26.462
GLHS,123144,2018-10-06 12:29:19.342
GLHS,123200,2018-10-25 01:34:28.869
GLHS,123208,2018-10-28 18:03:24.975
GLHS,123231,2018-11-04 15:06:28.063
GLHS,123248,2018-11-10 16:24:11.771
GLHS,123257,2018-11-13 00:56:35.825
GLHS,123269,2018-11-21 08:53:39.637
GLHS,123279,2018-11-23 11:34:17.300
GLHS,123325,2018-12-26 00:54:04.488
GLHS,123333,2018-12-26 20:18:38.495
GLHS,123341,2018-12-31 19:11:08.540
GLHS,123349,2019-01-08 00:49:49.231
GLHS,123360,2019-01-17 01:14:56.625
GLHS,123388,2019-02-02 12:04:00.711
GLHS,123390,2019-02-04 00:59:55.269
GLHS,123403,2019-02-10 03:02:05.639
GLHS,123451,2019-03-20 14:55:36.722
GLHS,123465,2019-03-29 20:18:18.313
GLHS,123471,2019-04-04 12:26:11.869
GLHS,123492,2019-04-22 21:28:35.139
GLHS,123521,2019-05-06 18:37:32.185
GLHS,123535,2019-05-15 17:37:41.508
GLHS,123554,2019-05-23 23:01:13.595
GLHS,123585,2019-06-03 22:54:26.286
GLHS,123663,2019-07-01 19:35:02.169
GLHS,123721,2019-08-06 23:43:18.016
GLHS,123728,2019-08-11 06:59:33.939
GLHS,123737,2019-08-21 23:44:59.822
GLHS,123835,2019-10-17 21:28:56.248
GLHS,123932,2019-11-25 03:57:30.256
GLHS,123973,2019-12-06 18:54:56.138
GLHS,123981,2019-12-09 23:05:42.150
GLHS,123987,2019-12-10 18:07:12.710
GLHS,124024,2020-01-04 23:13:15.163
GLHS,124068,2020-01-30 18:53:21.263
GLHS,124121,2020-02-25 16:13:34.451
GLHS,124399,2020-05-11 02:38:28.950
GLHS,124463,2020-06-10 07:32:33.664
GLHS,124519,2020-07-23 04:46:51.093
GLHS,124520,2020-07-23 04:48:07.495
GLHS,124525,2020-07-28 03:14:22.696
GLHS,124660,2020-10-16 13:01:59.603
GLHS,124933,2021-01-21 17:39:48.720
GLHS,124975,2021-02-07 15:15:22.717
GLHS,124986,2021-02-12 21:21:05.364
GLHS,125010,2021-02-24 06:33:16.530
GLHS,125022,2021-02-27 06:45:02.560
GLHS,125066,2021-03-13 03:06:27.003
GLHS,125082,2021-03-20 00:59:37.326
GLHS,125095,2021-03-26 08:08:52.053
GLHS,125118,2021-04-06 23:31:24.307
GLHS,125212,2021-05-17 15:28:52.312
GLHS,125295,2021-06-20 11:11:12.741
GLHS,125387,2021-08-10 19:23:30.861
GLHS,125444,2021-09-16 04:39:21.144
GLHS,125453,2021-09-20 19:17:34.999
GLHS,125457,2021-09-23 20:34:32.457
GLHS,125462,2021-09-24 22:08:04.210
GLHS,125482,2021-09-30 20:21:46.698
GLHS,125521,2021-10-14 05:27:46.805
GLHS,125558,2021-10-24 19:19:59.009
GLHS,125652,2021-11-26 03:02:45.111
GLHS,125677,2021-12-08 21:32:42.106
GLHS,125705,2021-12-18 02:47:32.375
GLHS,125729,2021-12-29 03:13:31.588
GLHS,125732,2021-12-29 15:57:50.770
GLHS,125737,2021-12-31 09:25:35.016
GLHS,125777,2022-01-14 02:58:56.739
GLHS,125798,2022-01-22 18:43:00.703
GLHS,125799,2022-01-22 19:16:49.020
GLHS,125800,2022-01-22 21:03:46.248
GLHS,125801,2022-01-22 21:19:40.332
GLHS,125802,2022-01-22 21:27:22.599
GLHS,125803,2022-01-22 21:27:33.946
GLHS,125804,2022-01-22 21:36:59.934
GLHS,125805,2022-01-22 21:40:34.085
GLHS,125806,2022-01-22 21:49:46.803
GLHS,125807,2022-01-22 21:55:02.827
GLHS,125808,2022-01-22 22:10:03.305
GLHS,125812,2022-01-22 22:57:09.138
GLHS,125813,2022-01-22 23:08:56.187
GLHS,125814,2022-01-22 23:13:55.125
GLHS,125816,2022-01-23 01:14:26.428
GLHS,125817,2022-01-23 02:03:51.113
GLHS,125818,2022-01-23 02:07:33.606
GLHS,125819,2022-01-23 03:02:35.137
GLHS,125820,2022-01-23 04:09:45.361
GLHS,125822,2022-01-23 10:32:43.206
GLHS,125825,2022-01-23 11:32:29.413
GLHS,125826,2022-01-23 20:53:21.611
GOSH,122049,2018-04-05 17:44:04.475
GOSH,122102,2018-05-05 05:07:13.503
GOSH,122147,2018-05-19 14:06:53.211
GOSH,122217,2018-06-15 16:58:49.067
GOSH,122228,2018-06-21 14:47:48.408
GOSH,122795,2018-07-25 04:56:10.391
GOSH,123031,2018-08-29 01:20:53.301
GOSH,123058,2018-09-06 03:46:40.409
GOSH,123067,2018-09-13 01:45:17.544
GOSH,123141,2018-10-05 02:25:30.925
GOSH,123166,2018-10-11 15:49:56.915
GOSH,123274,2018-11-22 14:14:03.297
GOSH,123593,2019-06-09 03:40:46.686
GOSH,123686,2019-07-16 16:45:04.662
GOSH,123711,2019-07-30 22:57:02.612
GOSH,123739,2019-08-22 22:12:18.095
GOSH,123762,2019-09-10 20:00:48.249
GOSH,123768,2019-09-14 16:27:07.777
GOSH,123804,2019-10-05 14:10:32.813
GOSH,123806,2019-10-06 05:15:08.533
GOSH,123812,2019-10-08 18:16:15.494
GOSH,123832,2019-10-15 19:16:08.398
GOSH,123853,2019-10-29 00:01:00.457
GOSH,123859,2019-10-31 11:35:02.748
GOSH,123913,2019-11-17 21:26:37.279
GOSH,123975,2019-12-07 03:02:11.335
GOSH,124032,2020-01-12 19:45:52.781
GOSH,124076,2020-02-03 10:26:43.602
GOSH,124126,2020-02-26 18:10:28.260
GOSH,124197,2020-03-31 03:41:57.979
GOSH,124204,2020-04-02 00:53:18.275
GOSH,124205,2020-04-02 01:12:23.560
GOSH,124206,2020-04-02 01:12:27.847
GOSH,124212,2020-04-02 16:55:08.227
GOSH,124213,2020-04-02 16:56:51.567
GOSH,124215,2020-04-02 17:21:22.742
GOSH,124219,2020-04-02 18:33:16.010
GOSH,124221,2020-04-03 09:11:54.886
GOSH,124222,2020-04-03 09:12:28.791
GOSH,124223,2020-04-03 09:13:47.718
GOSH,124227,2020-04-03 15:47:53.904
GOSH,124228,2020-04-04 00:30:17.545
GOSH,124229,2020-04-04 00:47:17.378
GOSH,124230,2020-04-04 00:54:52.785
GOSH,124231,2020-04-04 01:19:04.084
GOSH,124232,2020-04-04 01:27:13.164
GOSH,124237,2020-04-04 05:03:50.105
GOSH,124239,2020-04-04 05:56:34.105
GOSH,124240,2020-04-04 06:07:41.490
GOSH,124244,2020-04-04 14:07:39.377
GOSH,124245,2020-04-04 14:10:28.890
GOSH,124246,2020-04-04 14:58:55.503
GOSH,124249,2020-04-04 18:37:55.576
GOSH,124251,2020-04-04 20:03:33.027
GOSH,124254,2020-04-04 23:36:18.360
GOSH,124260,2020-04-05 18:28:46.970
GOSH,124261,2020-04-05 18:32:03.003
GOSH,124262,2020-04-05 19:37:25.910
GOSH,124263,2020-04-05 22:40:28.615
GOSH,124264,2020-04-05 23:49:41.098
GOSH,124265,2020-04-05 23:57:29.674
GOSH,124268,2020-04-07 19:54:51.609
GOSH,124286,2020-04-14 04:29:13.992
GOSH,124304,2020-04-20 02:51:29.200
GOSH,124385,2020-05-08 08:00:25.132
GOSH,124460,2020-06-09 06:06:15.319
GOSH,124483,2020-06-18 13:38:57.258
GOSH,124484,2020-06-18 13:48:26.290
GOSH,124500,2020-06-29 14:31:21.125
GOSH,124694,2020-10-30 09:37:10.857
GOSH,124725,2020-11-08 23:35:57.453
GOSH,124788,2020-12-04 02:06:23.659
GOSH,124856,2020-12-25 23:08:02.722
GOSH,124871,2020-12-30 22:10:29.110
GOSH,125046,2021-03-05 23:54:50.706
GOSH,125096,2021-03-26 10:18:58.092
GOSH,125125,2021-04-07 22:03:17.125
GOSH,125236,2021-05-30 20:34:02.183
GOSH,125237,2021-05-30 23:44:30.226
GOSH,125272,2021-06-11 19:22:15.340
GOSH,125283,2021-06-17 00:15:30.564
GOSH,125476,2021-09-28 20:22:46.407
GOSH,125696,2021-12-16 02:50:59.251
HDNS,122022,2018-03-22 17:23:06.122
HDNS,122033,2018-03-30 18:10:38.126
HDNS,122047,2018-04-03 22:14:11.273
HDNS,122070,2018-04-19 05:42:53.681
HDNS,122073,2018-04-20 17:04:19.816
HDNS,122129,2018-05-13 19:06:14.204
HDNS,122138,2018-05-16 08:10:12.101
HDNS,122166,2018-05-27 23:14:24.800
HDNS,122169,2018-05-28 03:13:13.690
HDNS,122173,2018-05-29 17:07:43.993
HDNS,122178,2018-06-01 20:46:00.582
HDNS,122180,2018-06-02 08:30:25.331
HDNS,122186,2018-06-07 14:08:10.629
HDNS,122220,2018-06-17 13:35:09.591
HDNS,122239,2018-06-27 20:51:48.687
HDNS,122246,2018-07-02 05:59:39.449
HDNS,122247,2018-07-02 06:11:04.706
HDNS,122249,2018-07-04 01:50:12.673
HDNS,122250,2018-07-04 01:54:31.694
HDNS,122255,2018-07-04 03:41:27.032
HDNS,122256,2018-07-04 03:52:05.606
HDNS,122258,2018-07-04 04:08:34.989
HDNS,122260,2018-07-04 04:19:22.795
HDNS,122261,2018-07-04 04:23:42.696
HDNS,122269,2018-07-04 05:31:34.554
HDNS,122270,2018-07-04 05:57:27.974
HDNS,122271,2018-07-04 06:06:05.599
HDNS,122272,2018-07-04 06:07:39.041
HDNS,122273,2018-07-04 06:09:03.264
HDNS,122276,2018-07-04 07:07:38.020
HDNS,122280,2018-07-04 09:04:20.568
HDNS,122283,2018-07-04 11:59:05.717
HDNS,122289,2018-07-04 17:35:15.083
HDNS,122291,2018-07-04 18:28:43.534
HDNS,122293,2018-07-04 18:37:08.019
HDNS,122294,2018-07-04 18:44:42.292
HDNS,122296,2018-07-04 19:45:45.110
HDNS,122300,2018-07-04 20:05:00.118
HDNS,122302,2018-07-04 20:15:02.706
HDNS,122306,2018-07-04 20:42:19.470
HDNS,122311,2018-07-04 21:02:59.937
HDNS,122312,2018-07-04 21:09:18.389
HDNS,122313,2018-07-04 21:10:24.811
HDNS,122315,2018-07-04 21:17:02.319
HDNS,122318,2018-07-04 21:32:46.593
HDNS,122322,2018-07-04 22:03:55.782
HDNS,122324,2018-07-04 22:17:43.846
HDNS,122325,2018-07-04 22:18:54.268
HDNS,122326,2018-07-04 22:22:19.264
HDNS,122329,2018-07-04 22:40:11.227
HDNS,122331,2018-07-04 22:48:15.267
HDNS,122343,2018-07-05 00:38:37.423
